Local time,Ask,Bid,AskVolume,BidVolume
08.10.2022 03:58:20.205 GMT+0800,141.555,141.547,1.2,1.2
08.10.2022 03:58:20.318 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:20.420 GMT+0800,141.555,141.547,1.2,1.8
08.10.2022 03:58:20.667 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:20.768 GMT+0800,141.555,141.547,1.2,1.8
08.10.2022 03:58:20.870 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:21.103 GMT+0800,141.555,141.547,1.2,1.8
08.10.2022 03:58:21.256 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:21.678 GMT+0800,141.556,141.54600000000002,1.2,1.2
08.10.2022 03:58:22.824 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:22.934 GMT+0800,141.555,141.547,1.2,1.2
08.10.2022 03:58:23.738 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:23.845 GMT+0800,141.555,141.547,1.2,1.2
08.10.2022 03:58:24.284 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:24.778 GMT+0800,141.556,141.54600000000002,1.2,1.8
08.10.2022 03:58:24.931 GMT+0800,141.555,141.549,1.2,1.2
08.10.2022 03:58:25.038 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:25.513 GMT+0800,141.555,141.55100000000002,1.2,1.2
08.10.2022 03:58:25.792 GMT+0800,141.555,141.55,1.2,1.2
08.10.2022 03:58:26.746 GMT+0800,141.555,141.549,1.2,1.8
08.10.2022 03:58:26.797 GMT+0800,141.555,141.54600000000002,1.2,3.6
08.10.2022 03:58:27.072 GMT+0800,141.555,141.547,1.2,1.2
08.10.2022 03:58:27.913 GMT+0800,141.555,141.54600000000002,1.2,3.14
08.10.2022 03:58:28.971 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:29.276 GMT+0800,141.555,141.547,1.2,1.2
08.10.2022 03:58:29.377 GMT+0800,141.555,141.549,1.2,1.2
08.10.2022 03:58:29.531 GMT+0800,141.555,141.54600000000002,1.2,4.04
08.10.2022 03:58:29.828 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:29.879 GMT+0800,141.555,141.54600000000002,1.2,1.8
08.10.2022 03:58:30.132 GMT+0800,141.556,141.544,1.2,4.04
08.10.2022 03:58:30.932 GMT+0800,141.555,141.54600000000002,1.2,1.2
08.10.2022 03:58:31.063 GMT+0800,141.556,141.544,1.2,1.2
08.10.2022 03:58:31.176 GMT+0800,141.555,141.54600000000002,1.2,1.8
08.10.2022 03:58:31.569 GMT+0800,141.555,141.54500000000002,1.2,1.2
08.10.2022 03:58:33.083 GMT+0800,141.555,141.54600000000002,1.2,1.2
08.10.2022 03:58:33.185 GMT+0800,141.555,141.54500000000002,1.2,1.2
08.10.2022 03:58:33.407 GMT+0800,141.554,141.544,1.2,2.7
08.10.2022 03:58:33.510 GMT+0800,141.555,141.542,1.2,1.8
08.10.2022 03:58:33.613 GMT+0800,141.555,141.543,1.8,2.24
08.10.2022 03:58:35.362 GMT+0800,141.555,141.547,1.2,1.2
08.10.2022 03:58:35.413 GMT+0800,141.555,141.54500000000002,1.2,1.8
08.10.2022 03:58:36.962 GMT+0800,141.555,141.54600000000002,1.2,1.2
08.10.2022 03:58:37.427 GMT+0800,141.555,141.54500000000002,1.2,2.7
08.10.2022 03:58:37.761 GMT+0800,141.556,141.54500000000002,1.2,1.2
08.10.2022 03:58:37.866 GMT+0800,141.555,141.547,1.2,1.34
08.10.2022 03:58:37.968 GMT+0800,141.555,141.54600000000002,1.2,3.14
08.10.2022 03:58:38.085 GMT+0800,141.555,141.548,1.2,1.2
08.10.2022 03:58:38.337 GMT+0800,141.556,141.548,1.2,1.2
08.10.2022 03:58:39.503 GMT+0800,141.555,141.548,1.2,1.34
08.10.2022 03:58:40.105 GMT+0800,141.555,141.549,1.2,1.2
08.10.2022 03:58:40.207 GMT+0800,141.555,141.55,1.2,1.2
08.10.2022 03:58:40.410 GMT+0800,141.555,141.55100000000002,1.2,1.2
08.10.2022 03:58:40.512 GMT+0800,141.555,141.55,1.2,1.2
08.10.2022 03:58:41.106 GMT+0800,141.555,141.549,1.2,1.8
08.10.2022 03:58:41.208 GMT+0800,141.555,141.55,1.2,1.2
08.10.2022 03:58:41.309 GMT+0800,141.555,141.549,1.2,1.8
08.10.2022 03:58:42.217 GMT+0800,141.555,141.548,1.2,2.7
08.10.2022 03:58:42.418 GMT+0800,141.555,141.549,1.2,1.2
08.10.2022 03:58:43.324 GMT+0800,141.556,141.55,1.2,1.34
08.10.2022 03:58:44.370 GMT+0800,141.555,141.55100000000002,1.2,1.2
08.10.2022 03:58:44.791 GMT+0800,141.555,141.55,1.2,1.2
08.10.2022 03:58:45.735 GMT+0800,141.556,141.55100000000002,1.2,1.8
08.10.2022 03:58:45.787 GMT+0800,141.565,141.549,1.34,1.34
08.10.2022 03:58:45.838 GMT+0800,141.565,141.55100000000002,1.2,1.2
08.10.2022 03:58:45.939 GMT+0800,141.565,141.55200000000002,3.78,1.2
08.10.2022 03:58:46.041 GMT+0800,141.565,141.55100000000002,2.88,1.2
08.10.2022 03:58:46.143 GMT+0800,141.564,141.55200000000002,1.2,1.2
08.10.2022 03:58:46.460 GMT+0800,141.564,141.55100000000002,1.2,1.2
08.10.2022 03:58:46.767 GMT+0800,141.565,141.549,1.2,3.14
08.10.2022 03:58:46.970 GMT+0800,141.564,141.55,1.8,1.8
08.10.2022 03:58:47.072 GMT+0800,141.564,141.55100000000002,1.34,1.34
08.10.2022 03:58:47.466 GMT+0800,141.565,141.55,3.92,2.24
08.10.2022 03:58:48.032 GMT+0800,141.564,141.55100000000002,1.34,1.2
08.10.2022 03:58:48.134 GMT+0800,141.564,141.55,1.8,1.34
08.10.2022 03:58:48.343 GMT+0800,141.564,141.55100000000002,1.8,1.2
08.10.2022 03:58:48.688 GMT+0800,141.564,141.55100000000002,1.34,1.2
08.10.2022 03:58:49.021 GMT+0800,141.565,141.55200000000002,3.92,1.2
08.10.2022 03:58:49.135 GMT+0800,141.565,141.553,2.42,1.2
08.10.2022 03:58:50.097 GMT+0800,141.565,141.55200000000002,2.42,1.2
08.10.2022 03:58:50.900 GMT+0800,141.565,141.55100000000002,2.42,4.94
08.10.2022 03:58:52.923 GMT+0800,141.565,141.554,2.42,1.2
08.10.2022 03:58:52.974 GMT+0800,141.565,141.55200000000002,2.42,1.2
08.10.2022 03:58:53.076 GMT+0800,141.565,141.55100000000002,2.42,1.2
08.10.2022 03:58:53.177 GMT+0800,141.565,141.55200000000002,2.42,1.2
08.10.2022 03:58:53.279 GMT+0800,141.565,141.553,2.88,1.2
08.10.2022 03:58:53.693 GMT+0800,141.565,141.554,2.42,1.2
08.10.2022 03:58:53.845 GMT+0800,141.565,141.555,2.42,1.2
08.10.2022 03:58:54.637 GMT+0800,141.565,141.553,2.42,2.24
08.10.2022 03:58:55.563 GMT+0800,141.566,141.55100000000002,2.88,2.7
08.10.2022 03:58:55.614 GMT+0800,141.565,141.555,2.88,1.2
08.10.2022 03:58:55.716 GMT+0800,141.565,141.554,2.42,1.2
08.10.2022 03:58:56.070 GMT+0800,141.565,141.559,2.42,1.2
08.10.2022 03:58:56.172 GMT+0800,141.565,141.56,2.42,1.2
08.10.2022 03:58:57.112 GMT+0800,141.565,141.561,2.42,1.2
08.10.2022 03:58:58.596 GMT+0800,141.566,141.56,2.42,1.34
08.10.2022 03:58:58.698 GMT+0800,141.567,141.562,2.42,1.2
08.10.2022 03:58:58.749 GMT+0800,141.574,141.562,1.2,1.2
08.10.2022 03:58:59.154 GMT+0800,141.57500000000002,141.56,1.2,1.8
08.10.2022 03:58:59.307 GMT+0800,141.57500000000002,141.561,1.2,1.8
08.10.2022 03:59:00.162 GMT+0800,141.573,141.56,1.2,1.34
08.10.2022 03:59:00.264 GMT+0800,141.573,141.559,2.24,1.2
08.10.2022 03:59:00.366 GMT+0800,141.573,141.558,2.4,1.2
08.10.2022 03:59:00.468 GMT+0800,141.574,141.559,2.4,1.2
08.10.2022 03:59:00.570 GMT+0800,141.573,141.56,2.24,1.2
08.10.2022 03:59:00.672 GMT+0800,141.573,141.559,2.24,1.2
08.10.2022 03:59:00.773 GMT+0800,141.573,141.559,2.4,1.2
08.10.2022 03:59:02.530 GMT+0800,141.572,141.559,2.24,1.2
08.10.2022 03:59:02.631 GMT+0800,141.572,141.56,2.24,1.2
08.10.2022 03:59:03.036 GMT+0800,141.572,141.559,2.24,1.2
08.10.2022 03:59:03.137 GMT+0800,141.572,141.56,2.24,1.2
08.10.2022 03:59:03.269 GMT+0800,141.572,141.562,2.24,1.2
08.10.2022 03:59:03.671 GMT+0800,141.572,141.562,1.8,1.2
08.10.2022 03:59:03.831 GMT+0800,141.574,141.562,2.4,1.2
08.10.2022 03:59:03.969 GMT+0800,141.57500000000002,141.559,2.4,1.2
08.10.2022 03:59:04.448 GMT+0800,141.57500000000002,141.559,2.4,1.2
08.10.2022 03:59:04.549 GMT+0800,141.574,141.559,1.8,1.2
08.10.2022 03:59:05.612 GMT+0800,141.573,141.559,1.8,2.03
08.10.2022 03:59:05.714 GMT+0800,141.57500000000002,141.559,3.48,1.2
08.10.2022 03:59:05.962 GMT+0800,141.574,141.562,3.48,1.2
08.10.2022 03:59:06.114 GMT+0800,141.572,141.558,1.8,3
08.10.2022 03:59:06.216 GMT+0800,141.57,141.558,2.24,1.2
08.10.2022 03:59:07.134 GMT+0800,141.57,141.558,2.24,1.5
08.10.2022 03:59:07.243 GMT+0800,141.573,141.561,1.8,1.2
08.10.2022 03:59:07.345 GMT+0800,141.57500000000002,141.562,3.48,1.2
08.10.2022 03:59:07.447 GMT+0800,141.57500000000002,141.563,3.48,1.2
08.10.2022 03:59:07.850 GMT+0800,141.57500000000002,141.562,3.48,1.2
08.10.2022 03:59:08.489 GMT+0800,141.57500000000002,141.563,2.4,1.2
08.10.2022 03:59:08.808 GMT+0800,141.576,141.563,2.24,1.2
08.10.2022 03:59:09.162 GMT+0800,141.576,141.562,1.2,1.5
08.10.2022 03:59:09.707 GMT+0800,141.577,141.563,1.82,1.5
08.10.2022 03:59:09.758 GMT+0800,141.577,141.567,1.38,1.2
08.10.2022 03:59:09.809 GMT+0800,141.579,141.567,1.52,1.5
08.10.2022 03:59:09.911 GMT+0800,141.58,141.569,2.24,1.2
08.10.2022 03:59:10.215 GMT+0800,141.58,141.571,1.2,1.2
08.10.2022 03:59:10.266 GMT+0800,141.58,141.56799999999998,1.2,2.03
08.10.2022 03:59:10.519 GMT+0800,141.58,141.571,1.2,1.2
08.10.2022 03:59:10.621 GMT+0800,141.58,141.572,1.2,1.2
08.10.2022 03:59:10.722 GMT+0800,141.58,141.571,1.2,4.94
08.10.2022 03:59:10.875 GMT+0800,141.58,141.573,1.2,1.2
08.10.2022 03:59:11.179 GMT+0800,141.58,141.574,1.2,1.2
08.10.2022 03:59:11.426 GMT+0800,141.58,141.573,1.2,1.2
08.10.2022 03:59:11.527 GMT+0800,141.58,141.574,1.2,1.2
08.10.2022 03:59:11.680 GMT+0800,141.58,141.57500000000002,1.2,1.2
08.10.2022 03:59:12.549 GMT+0800,141.58,141.573,1.2,1.8
08.10.2022 03:59:12.600 GMT+0800,141.58,141.577,1.2,1.2
08.10.2022 03:59:12.702 GMT+0800,141.58200000000002,141.578,1.2,1.2
08.10.2022 03:59:12.753 GMT+0800,141.589,141.578,1.2,1.2
08.10.2022 03:59:12.855 GMT+0800,141.59,141.577,1.88,1.2
08.10.2022 03:59:13.279 GMT+0800,141.59,141.578,1.88,1.2
08.10.2022 03:59:13.924 GMT+0800,141.59,141.58,1.88,1.2
08.10.2022 03:59:14.025 GMT+0800,141.59,141.58100000000002,1.88,1.2
08.10.2022 03:59:15.354 GMT+0800,141.59,141.58,1.88,1.8
08.10.2022 03:59:15.966 GMT+0800,141.591,141.58100000000002,1.88,1.2
08.10.2022 03:59:16.499 GMT+0800,141.59,141.58100000000002,1.88,1.2
08.10.2022 03:59:16.710 GMT+0800,141.59,141.579,1.88,1.2
08.10.2022 03:59:16.819 GMT+0800,141.59,141.58,1.88,1.2
08.10.2022 03:59:17.123 GMT+0800,141.59,141.58100000000002,1.88,1.2
08.10.2022 03:59:17.225 GMT+0800,141.59,141.58200000000002,1.88,1.2
08.10.2022 03:59:17.327 GMT+0800,141.591,141.58200000000002,1.88,1.2
08.10.2022 03:59:17.429 GMT+0800,141.59,141.584,1.88,1.2
08.10.2022 03:59:17.530 GMT+0800,141.59,141.583,1.88,1.2
08.10.2022 03:59:21.407 GMT+0800,141.59,141.584,1.88,1.2
08.10.2022 03:59:21.556 GMT+0800,141.591,141.58200000000002,1.88,2.7
08.10.2022 03:59:21.764 GMT+0800,141.59,141.58100000000002,1.88,1.8
08.10.2022 03:59:21.866 GMT+0800,141.59,141.583,1.88,1.2
08.10.2022 03:59:22.018 GMT+0800,141.59,141.584,1.88,1.2
08.10.2022 03:59:22.322 GMT+0800,141.591,141.584,1.88,1.2
08.10.2022 03:59:22.918 GMT+0800,141.59,141.584,1.88,1.8
08.10.2022 03:59:24.954 GMT+0800,141.591,141.584,1.88,1.2
08.10.2022 03:59:25.258 GMT+0800,141.591,141.58200000000002,1.88,1.8
08.10.2022 03:59:25.361 GMT+0800,141.59,141.58200000000002,1.88,1.2
08.10.2022 03:59:25.463 GMT+0800,141.59,141.58100000000002,1.88,1.2
08.10.2022 03:59:25.565 GMT+0800,141.59,141.58,1.88,1.8
08.10.2022 03:59:25.616 GMT+0800,141.59,141.578,1.88,1.2
08.10.2022 03:59:25.768 GMT+0800,141.59,141.577,1.88,1.2
08.10.2022 03:59:25.870 GMT+0800,141.59,141.577,2.48,1.2
08.10.2022 03:59:26.210 GMT+0800,141.59,141.577,2.34,1.2
08.10.2022 03:59:27.239 GMT+0800,141.59,141.578,3.24,1.2
08.10.2022 03:59:27.340 GMT+0800,141.59,141.579,2.78,1.2
08.10.2022 03:59:27.724 GMT+0800,141.59,141.58200000000002,1.88,1.2
08.10.2022 03:59:29.115 GMT+0800,141.59,141.584,1.88,1.2
08.10.2022 03:59:29.217 GMT+0800,141.59,141.58200000000002,1.88,1.2
08.10.2022 03:59:29.318 GMT+0800,141.59,141.583,1.88,1.2
08.10.2022 03:59:30.609 GMT+0800,141.59,141.58200000000002,1.88,1.2
08.10.2022 03:59:32.204 GMT+0800,141.59,141.58100000000002,1.88,1.2
08.10.2022 03:59:33.234 GMT+0800,141.59,141.579,1.88,1.2
08.10.2022 03:59:33.647 GMT+0800,141.59,141.578,1.88,1.2
08.10.2022 03:59:35.083 GMT+0800,141.59,141.577,1.88,1.8
08.10.2022 03:59:35.185 GMT+0800,141.59,141.578,1.88,1.2
08.10.2022 03:59:35.286 GMT+0800,141.59,141.579,1.88,1.2
08.10.2022 03:59:35.759 GMT+0800,141.59,141.578,1.88,1.2
08.10.2022 03:59:36.606 GMT+0800,141.588,141.576,1.2,1.44
08.10.2022 03:59:36.707 GMT+0800,141.586,141.572,1.34,1.2
08.10.2022 03:59:36.809 GMT+0800,141.583,141.573,1.2,1.2
08.10.2022 03:59:36.999 GMT+0800,141.584,141.57,1.8,1.2
08.10.2022 03:59:37.149 GMT+0800,141.584,141.571,1.8,1.2
08.10.2022 03:59:37.251 GMT+0800,141.586,141.572,1.8,1.2
08.10.2022 03:59:37.445 GMT+0800,141.585,141.573,1.34,1.2
08.10.2022 03:59:37.657 GMT+0800,141.585,141.572,1.34,1.2
08.10.2022 03:59:37.891 GMT+0800,141.585,141.573,1.34,1.2
08.10.2022 03:59:38.043 GMT+0800,141.586,141.573,1.34,1.2
08.10.2022 03:59:38.144 GMT+0800,141.58700000000002,141.573,1.34,1.2
08.10.2022 03:59:39.303 GMT+0800,141.586,141.57500000000002,1.34,1.2
08.10.2022 03:59:39.485 GMT+0800,141.58700000000002,141.572,3.14,2.7
08.10.2022 03:59:39.536 GMT+0800,141.58700000000002,141.572,3.3,2.7
08.10.2022 03:59:39.637 GMT+0800,141.58700000000002,141.574,3.3,1.2
08.10.2022 03:59:39.743 GMT+0800,141.58700000000002,141.57500000000002,3.3,1.2
08.10.2022 03:59:39.794 GMT+0800,141.58700000000002,141.572,2.4,1.2
08.10.2022 03:59:39.896 GMT+0800,141.58700000000002,141.572,1.8,1.2
08.10.2022 03:59:39.998 GMT+0800,141.58700000000002,141.573,1.8,1.2
08.10.2022 03:59:40.120 GMT+0800,141.58700000000002,141.573,1.8,1.2
08.10.2022 03:59:40.272 GMT+0800,141.58700000000002,141.571,1.94,1.2
08.10.2022 03:59:40.424 GMT+0800,141.58200000000002,141.571,1.2,1.2
08.10.2022 03:59:40.475 GMT+0800,141.584,141.571,1.2,1.2
08.10.2022 03:59:40.991 GMT+0800,141.58700000000002,141.57,4.2,1.2
08.10.2022 03:59:41.194 GMT+0800,141.58700000000002,141.572,4.2,1.2
08.10.2022 03:59:41.295 GMT+0800,141.58700000000002,141.572,4.2,1.2
08.10.2022 03:59:41.551 GMT+0800,141.586,141.571,2.4,1.2
08.10.2022 03:59:42.424 GMT+0800,141.586,141.571,1.34,1.2
08.10.2022 03:59:42.627 GMT+0800,141.588,141.573,1.8,1.2
08.10.2022 03:59:42.728 GMT+0800,141.588,141.574,1.8,1.2
08.10.2022 03:59:42.831 GMT+0800,141.588,141.573,1.8,1.2
08.10.2022 03:59:44.558 GMT+0800,141.588,141.572,3.24,1.2
08.10.2022 03:59:45.161 GMT+0800,141.583,141.57,1.2,1.2
08.10.2022 03:59:45.216 GMT+0800,141.58200000000002,141.567,1.2,1.2
08.10.2022 03:59:45.318 GMT+0800,141.58200000000002,141.56799999999998,1.2,1.2
08.10.2022 03:59:45.424 GMT+0800,141.58100000000002,141.56799999999998,1.8,1.2
08.10.2022 03:59:45.593 GMT+0800,141.58100000000002,141.56799999999998,1.34,1.2
08.10.2022 03:59:45.745 GMT+0800,141.58100000000002,141.567,1.34,1.2
08.10.2022 03:59:45.847 GMT+0800,141.579,141.562,1.8,1.8
08.10.2022 03:59:45.964 GMT+0800,141.577,141.563,1.2,1.2
08.10.2022 03:59:46.066 GMT+0800,141.577,141.561,1.34,1.34
08.10.2022 03:59:46.117 GMT+0800,141.57500000000002,141.561,1.34,1.2
08.10.2022 03:59:46.219 GMT+0800,141.574,141.561,1.8,1.2
08.10.2022 03:59:46.371 GMT+0800,141.574,141.561,1.8,1.2
08.10.2022 03:59:46.422 GMT+0800,141.574,141.559,1.8,1.2
08.10.2022 03:59:46.524 GMT+0800,141.574,141.558,1.8,1.8
08.10.2022 03:59:46.983 GMT+0800,141.571,141.556,1.2,1.8
08.10.2022 03:59:47.085 GMT+0800,141.573,141.555,1.32,3.6
08.10.2022 03:59:47.188 GMT+0800,141.573,141.55700000000002,1.32,1.2
08.10.2022 03:59:47.574 GMT+0800,141.572,141.558,1.34,1.2
08.10.2022 03:59:48.138 GMT+0800,141.573,141.55700000000002,1.8,1.2
08.10.2022 03:59:48.408 GMT+0800,141.56799999999998,141.55700000000002,1.2,1.2
08.10.2022 03:59:48.510 GMT+0800,141.567,141.55200000000002,2.24,1.8
08.10.2022 03:59:48.612 GMT+0800,141.565,141.55,1.8,3.6
08.10.2022 03:59:48.714 GMT+0800,141.566,141.55200000000002,1.8,1.2
08.10.2022 03:59:48.815 GMT+0800,141.567,141.55200000000002,2.4,1.2
08.10.2022 03:59:50.200 GMT+0800,141.566,141.556,1.8,1.2
08.10.2022 03:59:50.253 GMT+0800,141.569,141.55700000000002,1.8,1.2
08.10.2022 03:59:50.354 GMT+0800,141.569,141.556,1.34,1.2
08.10.2022 03:59:50.909 GMT+0800,141.57,141.556,1.8,1.2
08.10.2022 03:59:51.011 GMT+0800,141.572,141.55700000000002,2.4,1.2
08.10.2022 03:59:51.112 GMT+0800,141.572,141.558,2.4,1.2
08.10.2022 03:59:51.214 GMT+0800,141.572,141.558,2.24,1.2
08.10.2022 03:59:51.417 GMT+0800,141.572,141.56,2.24,1.2
08.10.2022 03:59:51.728 GMT+0800,141.572,141.56,2.4,1.2
08.10.2022 03:59:51.864 GMT+0800,141.572,141.56,2.24,1.2
08.10.2022 03:59:52.300 GMT+0800,141.572,141.56,1.8,1.2
08.10.2022 03:59:52.940 GMT+0800,141.573,141.558,2.4,1.2
08.10.2022 03:59:53.042 GMT+0800,141.573,141.559,2.4,1.2
08.10.2022 03:59:53.523 GMT+0800,141.574,141.558,2.24,1.8
08.10.2022 03:59:53.822 GMT+0800,141.573,141.559,2.4,1.2
08.10.2022 03:59:54.355 GMT+0800,141.573,141.558,1.8,1.2
08.10.2022 03:59:54.616 GMT+0800,141.572,141.55700000000002,1.2,3.11
08.10.2022 03:59:54.769 GMT+0800,141.56799999999998,141.556,1.2,1.2
08.10.2022 03:59:54.871 GMT+0800,141.57,141.55700000000002,1.2,1.2
08.10.2022 03:59:54.922 GMT+0800,141.571,141.558,1.34,1.2
08.10.2022 03:59:55.024 GMT+0800,141.571,141.555,1.8,1.8
08.10.2022 03:59:55.075 GMT+0800,141.569,141.554,2.4,1.8
08.10.2022 03:59:55.177 GMT+0800,141.56799999999998,141.554,1.2,1.2
08.10.2022 03:59:55.279 GMT+0800,141.569,141.554,4.2,1.2
08.10.2022 03:59:55.723 GMT+0800,141.567,141.554,2.4,1.2
08.10.2022 03:59:56.283 GMT+0800,141.567,141.555,2.58,1.2
08.10.2022 03:59:56.385 GMT+0800,141.57,141.555,2.4,1.64
08.10.2022 03:59:56.487 GMT+0800,141.571,141.558,1.2,1.8
08.10.2022 03:59:56.588 GMT+0800,141.576,141.55700000000002,2.12,1.34
08.10.2022 03:59:56.943 GMT+0800,141.57500000000002,141.558,1.2,1.2
08.10.2022 03:59:57.146 GMT+0800,141.576,141.559,3.3,1.34
08.10.2022 03:59:57.247 GMT+0800,141.576,141.56,2.4,1.2
08.10.2022 03:59:57.349 GMT+0800,141.57500000000002,141.56,1.2,1.2
08.10.2022 03:59:57.552 GMT+0800,141.574,141.564,1.34,1.2
08.10.2022 03:59:57.603 GMT+0800,141.576,141.564,1.34,1.2
08.10.2022 03:59:57.705 GMT+0800,141.578,141.564,1.94,1.2
08.10.2022 03:59:57.807 GMT+0800,141.578,141.564,1.8,1.2
08.10.2022 03:59:57.909 GMT+0800,141.578,141.564,1.34,1.2
08.10.2022 03:59:58.010 GMT+0800,141.578,141.565,1.34,1.2
08.10.2022 03:59:58.618 GMT+0800,141.58,141.566,1.8,1.2
08.10.2022 03:59:59.073 GMT+0800,141.58,141.564,1.8,1.8
08.10.2022 03:59:59.175 GMT+0800,141.58,141.567,2.4,1.2
08.10.2022 03:59:59.277 GMT+0800,141.58100000000002,141.56799999999998,1.8,1.2
08.10.2022 03:59:59.429 GMT+0800,141.58100000000002,141.56799999999998,1.8,1.2
08.10.2022 03:59:59.581 GMT+0800,141.58200000000002,141.57,1.8,1.2
08.10.2022 03:59:59.785 GMT+0800,141.583,141.56799999999998,1.8,1.2
08.10.2022 03:59:59.937 GMT+0800,141.58200000000002,141.565,1.34,1.2
08.10.2022 03:59:59.988 GMT+0800,141.58,141.564,1.34,1.8
08.10.2022 04:00:00.089 GMT+0800,141.58,141.564,1.8,1.8
08.10.2022 04:00:00.191 GMT+0800,141.58100000000002,141.567,1.8,1.2
08.10.2022 04:00:00.293 GMT+0800,141.58200000000002,141.566,1.2,1.2
08.10.2022 04:00:00.395 GMT+0800,141.58200000000002,141.565,1.2,1.2
08.10.2022 04:00:00.496 GMT+0800,141.58200000000002,141.564,1.2,1.2
08.10.2022 04:00:00.648 GMT+0800,141.58200000000002,141.563,1.32,1.2
08.10.2022 04:00:01.466 GMT+0800,141.58200000000002,141.565,2.4,1.2
08.10.2022 04:00:01.567 GMT+0800,141.58200000000002,141.563,2.4,1.2
08.10.2022 04:00:01.618 GMT+0800,141.58200000000002,141.563,2.4,1.2
08.10.2022 04:00:01.720 GMT+0800,141.58200000000002,141.565,2.4,1.2
08.10.2022 04:00:01.771 GMT+0800,141.579,141.562,1.8,2.34
08.10.2022 04:00:01.872 GMT+0800,141.576,141.561,1.2,3.65
08.10.2022 04:00:01.974 GMT+0800,141.576,141.561,1.2,3.47
08.10.2022 04:00:02.126 GMT+0800,141.578,141.561,1.8,3.65
08.10.2022 04:00:02.227 GMT+0800,141.578,141.559,1.8,2.64
08.10.2022 04:00:02.329 GMT+0800,141.578,141.561,1.2,1.5
08.10.2022 04:00:02.431 GMT+0800,141.579,141.561,1.8,1.67
08.10.2022 04:00:02.481 GMT+0800,141.579,141.563,1.8,1.2
08.10.2022 04:00:03.405 GMT+0800,141.578,141.563,1.8,1.2
08.10.2022 04:00:03.558 GMT+0800,141.578,141.564,1.8,1.2
08.10.2022 04:00:03.659 GMT+0800,141.58,141.565,1.8,1.2
08.10.2022 04:00:03.710 GMT+0800,141.58200000000002,141.57,1.98,1.2
08.10.2022 04:00:03.762 GMT+0800,141.583,141.566,1.2,1.2
08.10.2022 04:00:03.813 GMT+0800,141.585,141.567,2.34,3.54
08.10.2022 04:00:03.864 GMT+0800,141.586,141.567,2.4,1.8
08.10.2022 04:00:03.965 GMT+0800,141.583,141.567,1.8,1.2
08.10.2022 04:00:04.067 GMT+0800,141.58100000000002,141.564,1.2,2.34
08.10.2022 04:00:04.169 GMT+0800,141.58200000000002,141.564,1.2,2.64
08.10.2022 04:00:04.473 GMT+0800,141.58,141.563,2.4,2.03
08.10.2022 04:00:04.524 GMT+0800,141.58,141.563,2.4,2.03
08.10.2022 04:00:04.626 GMT+0800,141.58,141.564,2.4,1.44
08.10.2022 04:00:04.830 GMT+0800,141.58100000000002,141.563,2.4,1.44
08.10.2022 04:00:04.982 GMT+0800,141.58,141.567,1.2,1.5
08.10.2022 04:00:05.084 GMT+0800,141.58,141.567,1.8,1.5
08.10.2022 04:00:05.186 GMT+0800,141.578,141.561,1.34,1.44
08.10.2022 04:00:05.287 GMT+0800,141.58,141.559,2.84,3.42
08.10.2022 04:00:05.389 GMT+0800,141.578,141.561,1.2,1.44
08.10.2022 04:00:05.440 GMT+0800,141.577,141.561,1.8,1.44
08.10.2022 04:00:05.546 GMT+0800,141.577,141.56,1.8,2.52
08.10.2022 04:00:05.648 GMT+0800,141.577,141.56,1.8,3.24
08.10.2022 04:00:05.951 GMT+0800,141.576,141.56,1.8,2.34
08.10.2022 04:00:06.154 GMT+0800,141.576,141.561,1.8,1.2
08.10.2022 04:00:06.509 GMT+0800,141.576,141.563,1.2,1.2
08.10.2022 04:00:06.560 GMT+0800,141.577,141.56,1.34,1.2
08.10.2022 04:00:07.041 GMT+0800,141.577,141.561,2.4,1.2
08.10.2022 04:00:07.092 GMT+0800,141.577,141.565,1.8,1.2
08.10.2022 04:00:07.194 GMT+0800,141.58200000000002,141.57,1.2,1.2
08.10.2022 04:00:07.296 GMT+0800,141.585,141.57,1.2,1.2
08.10.2022 04:00:07.398 GMT+0800,141.584,141.56799999999998,1.2,1.8
08.10.2022 04:00:07.601 GMT+0800,141.584,141.569,1.8,1.2
08.10.2022 04:00:07.702 GMT+0800,141.585,141.56799999999998,1.2,1.8
08.10.2022 04:00:07.887 GMT+0800,141.584,141.56799999999998,1.2,1.8
08.10.2022 04:00:08.595 GMT+0800,141.586,141.571,1.2,1.2
08.10.2022 04:00:08.696 GMT+0800,141.585,141.571,1.8,1.2
08.10.2022 04:00:08.747 GMT+0800,141.585,141.569,1.8,1.8
08.10.2022 04:00:08.849 GMT+0800,141.585,141.569,1.8,1.8
08.10.2022 04:00:08.900 GMT+0800,141.58,141.565,1.2,2.7
08.10.2022 04:00:09.002 GMT+0800,141.58100000000002,141.564,2.4,1.2
08.10.2022 04:00:09.104 GMT+0800,141.58100000000002,141.566,2.4,1.2
