Local time,Ask,Bid,AskVolume,BidVolume
01.10.2022 02:02:18.640 GMT+0800,141.824,141.812,1.8,1.2
01.10.2022 02:02:18.770 GMT+0800,141.82500000000002,141.812,3.3,1.2
01.10.2022 02:02:18.895 GMT+0800,141.82500000000002,141.812,3.3,1.2
01.10.2022 02:02:18.997 GMT+0800,141.826,141.809,1.8,2.4
01.10.2022 02:02:19.250 GMT+0800,141.82500000000002,141.812,2.4,1.2
01.10.2022 02:02:19.407 GMT+0800,141.82500000000002,141.812,2.24,1.2
01.10.2022 02:02:19.521 GMT+0800,141.82500000000002,141.812,2.4,1.2
01.10.2022 02:02:20.568 GMT+0800,141.822,141.812,1.2,1.2
01.10.2022 02:02:20.619 GMT+0800,141.82500000000002,141.812,2.4,1.2
01.10.2022 02:02:20.897 GMT+0800,141.826,141.811,2.24,1.2
01.10.2022 02:02:21.034 GMT+0800,141.82500000000002,141.812,2.4,1.2
01.10.2022 02:02:21.173 GMT+0800,141.82500000000002,141.812,2.24,1.2
01.10.2022 02:02:23.098 GMT+0800,141.82500000000002,141.811,1.8,1.2
01.10.2022 02:02:23.255 GMT+0800,141.82500000000002,141.812,3.3,1.2
01.10.2022 02:02:23.517 GMT+0800,141.82500000000002,141.812,3.3,1.2
01.10.2022 02:02:23.999 GMT+0800,141.82500000000002,141.812,3.3,1.2
01.10.2022 02:02:24.496 GMT+0800,141.82500000000002,141.812,2.4,1.2
01.10.2022 02:02:24.547 GMT+0800,141.826,141.812,1.34,1.2
01.10.2022 02:02:25.649 GMT+0800,141.82500000000002,141.811,2.4,1.2
01.10.2022 02:02:26.080 GMT+0800,141.82500000000002,141.812,2.24,1.2
01.10.2022 02:02:28.524 GMT+0800,141.82500000000002,141.811,1.34,1.2
01.10.2022 02:02:28.727 GMT+0800,141.82500000000002,141.812,1.2,1.2
01.10.2022 02:02:32.517 GMT+0800,141.82500000000002,141.81,1.2,2.28
01.10.2022 02:02:32.814 GMT+0800,141.82500000000002,141.812,1.2,1.2
01.10.2022 02:02:34.305 GMT+0800,141.819,141.811,1.2,1.2
01.10.2022 02:02:34.356 GMT+0800,141.82,141.806,2.4,2.24
01.10.2022 02:02:34.407 GMT+0800,141.816,141.804,1.8,1.8
01.10.2022 02:02:34.509 GMT+0800,141.811,141.804,1.2,1.2
01.10.2022 02:02:34.560 GMT+0800,141.811,141.80100000000002,1.34,3.6
01.10.2022 02:02:34.611 GMT+0800,141.811,141.798,1.94,1.92
01.10.2022 02:02:34.713 GMT+0800,141.811,141.794,1.34,4.2
01.10.2022 02:02:34.815 GMT+0800,141.811,141.798,1.34,1.2
01.10.2022 02:02:35.018 GMT+0800,141.813,141.798,2.4,1.2
01.10.2022 02:02:35.069 GMT+0800,141.814,141.8,3.3,1.2
01.10.2022 02:02:35.171 GMT+0800,141.814,141.8,1.2,1.2
01.10.2022 02:02:35.273 GMT+0800,141.813,141.798,1.2,2.4
01.10.2022 02:02:35.577 GMT+0800,141.813,141.799,1.2,1.2
01.10.2022 02:02:36.516 GMT+0800,141.813,141.798,1.34,1.2
01.10.2022 02:02:36.926 GMT+0800,141.814,141.798,1.8,2.04
01.10.2022 02:02:37.028 GMT+0800,141.816,141.80200000000002,1.8,1.2
01.10.2022 02:02:37.798 GMT+0800,141.815,141.80100000000002,1.34,1.2
01.10.2022 02:02:37.900 GMT+0800,141.817,141.804,3.14,1.2
01.10.2022 02:02:38.052 GMT+0800,141.82,141.803,1.8,1.2
01.10.2022 02:02:38.154 GMT+0800,141.82,141.80700000000002,2.24,1.2
01.10.2022 02:02:38.538 GMT+0800,141.821,141.80700000000002,1.34,1.2
01.10.2022 02:02:38.893 GMT+0800,141.822,141.806,1.8,2.4
01.10.2022 02:02:39.226 GMT+0800,141.823,141.80700000000002,1.8,1.2
01.10.2022 02:02:39.277 GMT+0800,141.822,141.808,1.8,1.2
01.10.2022 02:02:39.329 GMT+0800,141.821,141.806,1.94,1.8
01.10.2022 02:02:39.430 GMT+0800,141.822,141.805,1.94,1.2
01.10.2022 02:02:39.680 GMT+0800,141.821,141.806,2.4,1.2
01.10.2022 02:02:39.899 GMT+0800,141.821,141.806,1.8,1.2
01.10.2022 02:02:40.019 GMT+0800,141.821,141.806,1.94,1.2
01.10.2022 02:02:40.121 GMT+0800,141.82,141.805,1.8,1.2
01.10.2022 02:02:40.273 GMT+0800,141.816,141.80200000000002,1.8,1.8
01.10.2022 02:02:40.476 GMT+0800,141.816,141.80200000000002,1.8,1.2
01.10.2022 02:02:41.558 GMT+0800,141.816,141.80200000000002,1.34,1.2
01.10.2022 02:02:41.660 GMT+0800,141.816,141.803,1.8,1.2
01.10.2022 02:02:41.922 GMT+0800,141.81799999999998,141.804,1.34,1.2
01.10.2022 02:02:42.899 GMT+0800,141.817,141.804,1.8,1.2
01.10.2022 02:02:43.001 GMT+0800,141.817,141.803,1.8,1.2
01.10.2022 02:02:43.153 GMT+0800,141.81799999999998,141.80200000000002,1.34,1.2
01.10.2022 02:02:43.755 GMT+0800,141.819,141.80200000000002,1.34,1.2
01.10.2022 02:02:44.889 GMT+0800,141.82,141.804,2.7,1.2
01.10.2022 02:02:44.990 GMT+0800,141.82,141.803,1.34,2.4
01.10.2022 02:02:45.322 GMT+0800,141.82,141.804,2.7,1.2
01.10.2022 02:02:45.433 GMT+0800,141.82,141.803,3.14,2.4
01.10.2022 02:02:45.486 GMT+0800,141.822,141.80700000000002,1.2,1.8
01.10.2022 02:02:45.593 GMT+0800,141.82500000000002,141.811,1.8,1.2
01.10.2022 02:02:45.695 GMT+0800,141.82500000000002,141.811,1.2,1.2
01.10.2022 02:02:45.796 GMT+0800,141.82500000000002,141.811,1.8,1.2
01.10.2022 02:02:45.904 GMT+0800,141.82500000000002,141.811,1.8,1.2
01.10.2022 02:02:46.484 GMT+0800,141.82500000000002,141.809,1.94,1.2
01.10.2022 02:02:46.535 GMT+0800,141.824,141.809,1.94,1.2
01.10.2022 02:02:46.586 GMT+0800,141.824,141.81,1.8,1.2
01.10.2022 02:02:46.688 GMT+0800,141.82500000000002,141.809,1.94,1.2
01.10.2022 02:02:46.790 GMT+0800,141.824,141.809,1.94,1.2
01.10.2022 02:02:46.892 GMT+0800,141.822,141.80700000000002,1.2,1.8
01.10.2022 02:02:46.993 GMT+0800,141.821,141.806,1.8,1.34
01.10.2022 02:02:47.998 GMT+0800,141.82,141.80200000000002,1.34,2.4
01.10.2022 02:02:48.100 GMT+0800,141.819,141.804,2.84,1.2
01.10.2022 02:02:48.202 GMT+0800,141.81799999999998,141.803,1.2,1.8
01.10.2022 02:02:48.303 GMT+0800,141.819,141.805,1.2,1.2
01.10.2022 02:02:48.355 GMT+0800,141.822,141.805,1.8,1.8
01.10.2022 02:02:48.456 GMT+0800,141.82,141.805,1.34,1.8
01.10.2022 02:02:48.950 GMT+0800,141.82,141.804,1.8,1.92
01.10.2022 02:02:49.102 GMT+0800,141.819,141.803,1.8,1.92
01.10.2022 02:02:49.255 GMT+0800,141.819,141.803,1.94,2.4
01.10.2022 02:02:49.356 GMT+0800,141.819,141.803,1.94,2.4
01.10.2022 02:02:49.508 GMT+0800,141.81799999999998,141.803,1.94,1.8
01.10.2022 02:02:49.559 GMT+0800,141.816,141.806,1.2,1.2
01.10.2022 02:02:49.661 GMT+0800,141.822,141.809,1.8,1.2
01.10.2022 02:02:49.713 GMT+0800,141.822,141.80700000000002,1.34,1.2
01.10.2022 02:02:49.814 GMT+0800,141.822,141.80700000000002,1.8,1.2
01.10.2022 02:02:49.925 GMT+0800,141.822,141.808,1.8,1.2
01.10.2022 02:02:50.386 GMT+0800,141.822,141.806,1.8,1.8
01.10.2022 02:02:51.917 GMT+0800,141.822,141.805,3.3,1.34
01.10.2022 02:02:51.968 GMT+0800,141.823,141.80700000000002,1.8,1.2
01.10.2022 02:02:52.070 GMT+0800,141.823,141.80700000000002,1.94,1.8
01.10.2022 02:02:52.222 GMT+0800,141.823,141.80700000000002,1.8,2.04
01.10.2022 02:02:52.324 GMT+0800,141.823,141.808,1.94,1.2
01.10.2022 02:02:52.476 GMT+0800,141.823,141.809,1.94,1.2
01.10.2022 02:02:52.578 GMT+0800,141.823,141.808,1.94,1.2
01.10.2022 02:02:52.680 GMT+0800,141.823,141.809,1.8,1.2
01.10.2022 02:02:52.782 GMT+0800,141.823,141.808,1.94,1.2
01.10.2022 02:02:52.998 GMT+0800,141.824,141.81,2.4,1.2
01.10.2022 02:02:53.260 GMT+0800,141.82500000000002,141.808,2.4,2.4
01.10.2022 02:02:53.564 GMT+0800,141.82500000000002,141.808,1.94,1.92
01.10.2022 02:02:53.616 GMT+0800,141.82500000000002,141.808,2.84,2.4
01.10.2022 02:02:53.717 GMT+0800,141.823,141.808,1.34,1.8
01.10.2022 02:02:53.971 GMT+0800,141.823,141.80700000000002,1.8,1.92
01.10.2022 02:02:54.072 GMT+0800,141.824,141.808,1.34,1.2
01.10.2022 02:02:54.225 GMT+0800,141.823,141.808,1.2,1.2
01.10.2022 02:02:54.742 GMT+0800,141.82500000000002,141.808,1.8,2.12
01.10.2022 02:02:54.844 GMT+0800,141.82500000000002,141.808,1.34,2.84
01.10.2022 02:02:54.945 GMT+0800,141.824,141.81,1.2,1.2
01.10.2022 02:02:55.105 GMT+0800,141.824,141.808,1.2,2.84
01.10.2022 02:02:55.207 GMT+0800,141.822,141.80700000000002,1.2,1.8
01.10.2022 02:02:55.308 GMT+0800,141.822,141.80700000000002,1.94,1.2
01.10.2022 02:02:55.578 GMT+0800,141.821,141.80700000000002,1.94,1.2
01.10.2022 02:02:57.058 GMT+0800,141.823,141.80700000000002,1.34,1.2
01.10.2022 02:02:57.312 GMT+0800,141.81799999999998,141.808,1.8,1.2
01.10.2022 02:02:57.414 GMT+0800,141.814,141.798,1.8,2.1
01.10.2022 02:02:57.465 GMT+0800,141.814,141.798,1.8,1.8
01.10.2022 02:02:57.516 GMT+0800,141.814,141.799,1.8,1.2
01.10.2022 02:02:57.618 GMT+0800,141.814,141.799,1.8,1.2
01.10.2022 02:02:57.872 GMT+0800,141.813,141.798,1.8,1.2
01.10.2022 02:02:57.973 GMT+0800,141.813,141.799,1.8,1.2
01.10.2022 02:02:58.190 GMT+0800,141.815,141.8,2.24,1.2
01.10.2022 02:02:58.585 GMT+0800,141.814,141.8,1.8,1.2
01.10.2022 02:02:58.710 GMT+0800,141.814,141.80100000000002,1.8,1.2
01.10.2022 02:02:58.761 GMT+0800,141.814,141.80100000000002,1.34,1.2
01.10.2022 02:02:58.921 GMT+0800,141.814,141.8,1.34,1.2
01.10.2022 02:02:58.972 GMT+0800,141.817,141.80100000000002,2.4,1.2
01.10.2022 02:02:59.073 GMT+0800,141.816,141.8,1.8,1.8
01.10.2022 02:02:59.291 GMT+0800,141.815,141.8,1.8,1.2
01.10.2022 02:02:59.443 GMT+0800,141.814,141.799,1.8,1.2
01.10.2022 02:02:59.987 GMT+0800,141.814,141.798,1.94,1.8
01.10.2022 02:03:00.089 GMT+0800,141.814,141.799,2.84,1.2
01.10.2022 02:03:01.241 GMT+0800,141.814,141.798,1.8,1.8
01.10.2022 02:03:01.536 GMT+0800,141.814,141.799,1.94,1.2
01.10.2022 02:03:02.455 GMT+0800,141.813,141.8,2.24,1.2
01.10.2022 02:03:02.506 GMT+0800,141.813,141.798,2.4,1.2
01.10.2022 02:03:02.608 GMT+0800,141.812,141.797,1.94,1.2
01.10.2022 02:03:02.709 GMT+0800,141.812,141.797,1.94,1.2
01.10.2022 02:03:02.895 GMT+0800,141.813,141.798,1.2,1.8
01.10.2022 02:03:03.035 GMT+0800,141.814,141.799,1.8,1.2
01.10.2022 02:03:03.797 GMT+0800,141.813,141.799,1.8,1.2
01.10.2022 02:03:04.097 GMT+0800,141.811,141.79600000000002,1.94,1.8
01.10.2022 02:03:04.149 GMT+0800,141.811,141.79600000000002,1.94,1.2
01.10.2022 02:03:04.723 GMT+0800,141.811,141.79600000000002,1.8,1.2
01.10.2022 02:03:05.481 GMT+0800,141.812,141.79600000000002,2.24,1.8
01.10.2022 02:03:05.835 GMT+0800,141.812,141.79600000000002,1.94,2.7
01.10.2022 02:03:06.050 GMT+0800,141.812,141.79600000000002,1.8,2.7
01.10.2022 02:03:06.166 GMT+0800,141.813,141.79500000000002,1.8,2.7
01.10.2022 02:03:07.832 GMT+0800,141.815,141.797,2.4,1.2
01.10.2022 02:03:07.934 GMT+0800,141.816,141.8,1.8,1.2
01.10.2022 02:03:08.036 GMT+0800,141.815,141.799,1.8,1.2
01.10.2022 02:03:08.188 GMT+0800,141.814,141.8,1.8,1.2
01.10.2022 02:03:08.772 GMT+0800,141.811,141.797,1.8,2.7
01.10.2022 02:03:08.874 GMT+0800,141.81,141.79500000000002,1.34,1.2
01.10.2022 02:03:08.987 GMT+0800,141.808,141.792,1.2,1.8
01.10.2022 02:03:09.038 GMT+0800,141.809,141.79,1.8,2.4
01.10.2022 02:03:09.140 GMT+0800,141.806,141.794,1.2,1.2
01.10.2022 02:03:09.292 GMT+0800,141.806,141.79500000000002,1.2,1.2
01.10.2022 02:03:09.480 GMT+0800,141.81,141.79600000000002,3.3,1.2
01.10.2022 02:03:09.582 GMT+0800,141.813,141.8,1.8,1.2
01.10.2022 02:03:09.684 GMT+0800,141.813,141.8,1.34,1.2
01.10.2022 02:03:09.987 GMT+0800,141.815,141.80100000000002,1.94,1.2
01.10.2022 02:03:10.088 GMT+0800,141.815,141.80200000000002,1.94,1.2
01.10.2022 02:03:10.190 GMT+0800,141.815,141.80100000000002,1.94,1.2
01.10.2022 02:03:10.292 GMT+0800,141.815,141.8,1.2,1.2
01.10.2022 02:03:10.711 GMT+0800,141.815,141.80200000000002,1.8,1.2
01.10.2022 02:03:10.813 GMT+0800,141.815,141.80200000000002,1.8,1.2
01.10.2022 02:03:10.915 GMT+0800,141.815,141.80200000000002,1.94,1.2
01.10.2022 02:03:11.017 GMT+0800,141.816,141.80200000000002,1.94,1.2
01.10.2022 02:03:11.068 GMT+0800,141.814,141.799,1.8,1.34
01.10.2022 02:03:11.170 GMT+0800,141.814,141.8,1.94,1.2
01.10.2022 02:03:11.271 GMT+0800,141.815,141.80100000000002,1.8,1.2
01.10.2022 02:03:11.373 GMT+0800,141.817,141.799,1.94,1.8
01.10.2022 02:03:12.086 GMT+0800,141.816,141.8,1.94,1.8
01.10.2022 02:03:12.289 GMT+0800,141.815,141.8,1.8,1.2
01.10.2022 02:03:12.391 GMT+0800,141.817,141.80100000000002,1.8,1.8
01.10.2022 02:03:12.442 GMT+0800,141.817,141.80100000000002,1.94,2.7
01.10.2022 02:03:12.554 GMT+0800,141.816,141.80100000000002,1.2,2.7
01.10.2022 02:03:12.956 GMT+0800,141.816,141.80100000000002,1.8,1.2
01.10.2022 02:03:13.211 GMT+0800,141.814,141.8,1.8,1.8
01.10.2022 02:03:14.222 GMT+0800,141.815,141.8,1.94,1.2
01.10.2022 02:03:14.729 GMT+0800,141.815,141.8,1.8,1.2
01.10.2022 02:03:14.780 GMT+0800,141.815,141.799,1.8,1.8
01.10.2022 02:03:15.081 GMT+0800,141.816,141.8,1.34,1.8
01.10.2022 02:03:15.233 GMT+0800,141.816,141.80100000000002,1.8,1.2
01.10.2022 02:03:15.335 GMT+0800,141.816,141.8,1.34,2.4
01.10.2022 02:03:15.637 GMT+0800,141.816,141.80100000000002,1.8,1.2
01.10.2022 02:03:15.739 GMT+0800,141.817,141.799,1.8,1.8
01.10.2022 02:03:16.008 GMT+0800,141.816,141.8,1.8,1.8
01.10.2022 02:03:16.487 GMT+0800,141.814,141.799,1.8,2.4
01.10.2022 02:03:16.589 GMT+0800,141.813,141.798,1.2,1.8
01.10.2022 02:03:16.792 GMT+0800,141.813,141.797,1.8,2.58
01.10.2022 02:03:17.479 GMT+0800,141.814,141.798,2.88,1.8
01.10.2022 02:03:17.581 GMT+0800,141.815,141.799,1.8,1.8
01.10.2022 02:03:17.683 GMT+0800,141.815,141.799,1.2,2.4
01.10.2022 02:03:17.784 GMT+0800,141.815,141.799,1.2,3.78
01.10.2022 02:03:18.556 GMT+0800,141.815,141.8,1.2,2.88
01.10.2022 02:03:18.759 GMT+0800,141.81799999999998,141.80200000000002,1.8,1.86
01.10.2022 02:03:18.810 GMT+0800,141.819,141.803,3.78,2.28
01.10.2022 02:03:18.918 GMT+0800,141.82,141.80200000000002,1.2,2.88
01.10.2022 02:03:19.179 GMT+0800,141.819,141.805,1.2,1.8
01.10.2022 02:03:19.281 GMT+0800,141.819,141.805,1.2,2.88
01.10.2022 02:03:19.383 GMT+0800,141.819,141.808,1.2,1.2
01.10.2022 02:03:20.088 GMT+0800,141.819,141.809,1.2,1.2
01.10.2022 02:03:20.190 GMT+0800,141.819,141.808,1.2,1.2
01.10.2022 02:03:20.343 GMT+0800,141.819,141.80700000000002,1.2,1.2
01.10.2022 02:03:20.495 GMT+0800,141.82,141.804,1.2,1.8
01.10.2022 02:03:20.597 GMT+0800,141.819,141.805,1.2,1.8
01.10.2022 02:03:20.749 GMT+0800,141.819,141.805,1.2,2.04
01.10.2022 02:03:21.002 GMT+0800,141.819,141.805,1.2,3.42
01.10.2022 02:03:22.109 GMT+0800,141.819,141.808,1.2,1.68
01.10.2022 02:03:22.160 GMT+0800,141.819,141.808,1.2,1.44
01.10.2022 02:03:23.221 GMT+0800,141.82,141.80700000000002,1.2,1.44
01.10.2022 02:03:23.644 GMT+0800,141.819,141.808,1.2,1.94
01.10.2022 02:03:23.931 GMT+0800,141.819,141.809,1.2,1.8
01.10.2022 02:03:24.033 GMT+0800,141.819,141.813,1.2,1.2
01.10.2022 02:03:24.134 GMT+0800,141.819,141.812,1.2,1.8
01.10.2022 02:03:24.529 GMT+0800,141.82,141.813,1.2,1.2
01.10.2022 02:03:24.998 GMT+0800,141.82,141.811,1.2,1.8
01.10.2022 02:03:25.099 GMT+0800,141.819,141.813,1.2,1.8
01.10.2022 02:03:25.151 GMT+0800,141.819,141.81,1.2,1.2
01.10.2022 02:03:25.252 GMT+0800,141.819,141.809,1.2,1.8
01.10.2022 02:03:25.360 GMT+0800,141.819,141.809,1.2,1.2
01.10.2022 02:03:25.686 GMT+0800,141.819,141.808,1.2,1.8
01.10.2022 02:03:25.787 GMT+0800,141.82,141.808,1.2,1.2
01.10.2022 02:03:26.299 GMT+0800,141.819,141.80700000000002,1.2,1.8
01.10.2022 02:03:27.981 GMT+0800,141.819,141.809,1.2,1.2
01.10.2022 02:03:28.083 GMT+0800,141.819,141.808,1.2,1.2
01.10.2022 02:03:28.185 GMT+0800,141.819,141.80700000000002,1.2,3.98
01.10.2022 02:03:28.407 GMT+0800,141.82,141.811,1.2,1.2
01.10.2022 02:03:28.509 GMT+0800,141.819,141.814,1.2,1.2
01.10.2022 02:03:29.191 GMT+0800,141.819,141.808,1.2,3.72
01.10.2022 02:03:29.242 GMT+0800,141.819,141.806,1.2,1.8
01.10.2022 02:03:29.446 GMT+0800,141.82,141.806,1.2,1.2
01.10.2022 02:03:30.123 GMT+0800,141.819,141.804,1.8,1.8
01.10.2022 02:03:30.175 GMT+0800,141.819,141.803,1.94,2.7
01.10.2022 02:03:30.719 GMT+0800,141.819,141.803,3.6,1.8
01.10.2022 02:03:30.820 GMT+0800,141.819,141.803,1.2,2.04
01.10.2022 02:03:31.031 GMT+0800,141.819,141.803,1.8,1.8
01.10.2022 02:03:31.311 GMT+0800,141.819,141.804,1.8,1.2
01.10.2022 02:03:31.643 GMT+0800,141.81799999999998,141.803,2.4,1.8
01.10.2022 02:03:31.745 GMT+0800,141.817,141.803,1.94,1.8
01.10.2022 02:03:31.847 GMT+0800,141.817,141.803,1.2,1.8
01.10.2022 02:03:31.949 GMT+0800,141.81799999999998,141.803,2.84,1.8
01.10.2022 02:03:33.109 GMT+0800,141.816,141.803,1.34,1.8
01.10.2022 02:03:33.211 GMT+0800,141.817,141.803,1.8,1.34
01.10.2022 02:03:33.313 GMT+0800,141.817,141.803,1.94,1.2
01.10.2022 02:03:33.571 GMT+0800,141.817,141.803,1.8,1.34
01.10.2022 02:03:33.797 GMT+0800,141.817,141.803,1.2,1.2
01.10.2022 02:03:33.898 GMT+0800,141.817,141.803,1.94,1.2
01.10.2022 02:03:34.361 GMT+0800,141.816,141.80200000000002,1.2,1.2
01.10.2022 02:03:34.479 GMT+0800,141.816,141.803,1.2,1.2
01.10.2022 02:03:35.135 GMT+0800,141.816,141.803,1.94,1.2
01.10.2022 02:03:35.237 GMT+0800,141.81799999999998,141.803,3.53,1.2
01.10.2022 02:03:36.230 GMT+0800,141.817,141.803,1.94,1.2
01.10.2022 02:03:37.191 GMT+0800,141.816,141.803,1.2,1.2
01.10.2022 02:03:37.292 GMT+0800,141.816,141.803,2.4,1.2
01.10.2022 02:03:37.630 GMT+0800,141.816,141.803,1.8,1.2
01.10.2022 02:03:38.783 GMT+0800,141.816,141.803,2.4,1.2
01.10.2022 02:03:39.302 GMT+0800,141.816,141.803,1.34,1.2
01.10.2022 02:03:39.454 GMT+0800,141.816,141.803,1.8,1.2
01.10.2022 02:03:39.505 GMT+0800,141.817,141.803,3.3,1.2
01.10.2022 02:03:40.519 GMT+0800,141.815,141.803,1.2,1.2
01.10.2022 02:03:40.620 GMT+0800,141.814,141.803,1.2,1.2
01.10.2022 02:03:41.594 GMT+0800,141.815,141.803,1.2,1.2
01.10.2022 02:03:41.645 GMT+0800,141.816,141.803,1.8,1.2
01.10.2022 02:03:42.106 GMT+0800,141.813,141.803,1.2,1.2
01.10.2022 02:03:42.598 GMT+0800,141.814,141.80200000000002,1.8,1.2
01.10.2022 02:03:42.700 GMT+0800,141.813,141.803,1.8,1.2
01.10.2022 02:03:43.501 GMT+0800,141.813,141.803,2.84,1.2
01.10.2022 02:03:43.704 GMT+0800,141.808,141.793,1.94,3.66
01.10.2022 02:03:43.755 GMT+0800,141.809,141.793,3.3,1.8
01.10.2022 02:03:43.857 GMT+0800,141.80700000000002,141.792,1.8,1.8
01.10.2022 02:03:43.908 GMT+0800,141.80700000000002,141.791,1.34,2.4
01.10.2022 02:03:44.010 GMT+0800,141.809,141.794,1.8,1.2
01.10.2022 02:03:44.197 GMT+0800,141.809,141.792,1.34,2.4
01.10.2022 02:03:44.306 GMT+0800,141.809,141.794,1.8,1.2
01.10.2022 02:03:44.576 GMT+0800,141.809,141.794,1.8,1.2
01.10.2022 02:03:45.111 GMT+0800,141.809,141.794,1.8,1.2
01.10.2022 02:03:45.213 GMT+0800,141.809,141.794,1.8,1.2
01.10.2022 02:03:45.315 GMT+0800,141.809,141.794,1.8,1.2
01.10.2022 02:03:45.576 GMT+0800,141.809,141.793,1.8,1.8
01.10.2022 02:03:45.678 GMT+0800,141.809,141.793,1.34,1.94
01.10.2022 02:03:45.780 GMT+0800,141.809,141.793,1.34,1.94
01.10.2022 02:03:46.048 GMT+0800,141.811,141.79500000000002,3.3,1.8
01.10.2022 02:03:46.150 GMT+0800,141.811,141.798,1.2,1.86
01.10.2022 02:03:46.202 GMT+0800,141.814,141.798,1.2,2.4
01.10.2022 02:03:46.254 GMT+0800,141.816,141.8,1.2,1.8
01.10.2022 02:03:46.305 GMT+0800,141.816,141.80100000000002,1.8,1.2
01.10.2022 02:03:46.407 GMT+0800,141.81799999999998,141.80200000000002,3.3,1.8
01.10.2022 02:03:46.707 GMT+0800,141.81799999999998,141.804,2.24,1.2
01.10.2022 02:03:46.808 GMT+0800,141.819,141.805,1.8,1.2
01.10.2022 02:03:48.742 GMT+0800,141.819,141.804,1.8,1.8
01.10.2022 02:03:49.055 GMT+0800,141.819,141.804,1.8,1.2
01.10.2022 02:03:49.957 GMT+0800,141.819,141.804,1.8,1.8
01.10.2022 02:03:51.975 GMT+0800,141.819,141.80200000000002,1.8,1.8
01.10.2022 02:03:52.077 GMT+0800,141.81799999999998,141.80100000000002,1.8,2.3
01.10.2022 02:03:52.229 GMT+0800,141.81799999999998,141.803,1.8,1.2
01.10.2022 02:03:52.827 GMT+0800,141.819,141.80100000000002,1.8,1.2
01.10.2022 02:03:53.030 GMT+0800,141.81799999999998,141.80200000000002,1.8,1.2
01.10.2022 02:03:53.339 GMT+0800,141.813,141.80100000000002,1.2,1.2
01.10.2022 02:03:53.441 GMT+0800,141.814,141.798,1.2,2.4
01.10.2022 02:03:53.543 GMT+0800,141.816,141.798,1.2,2.4
01.10.2022 02:03:54.190 GMT+0800,141.813,141.799,2.7,1.8
01.10.2022 02:03:54.291 GMT+0800,141.813,141.797,1.8,2.18
01.10.2022 02:03:54.747 GMT+0800,141.815,141.80200000000002,1.8,1.2
01.10.2022 02:03:54.849 GMT+0800,141.821,141.80200000000002,2.24,2.4
01.10.2022 02:03:55.235 GMT+0800,141.82,141.803,1.2,3.3
01.10.2022 02:03:55.388 GMT+0800,141.821,141.804,1.34,1.8
01.10.2022 02:03:55.600 GMT+0800,141.824,141.805,1.34,3.3
01.10.2022 02:03:55.752 GMT+0800,141.823,141.809,1.8,1.8
01.10.2022 02:03:55.803 GMT+0800,141.826,141.812,1.8,1.2
01.10.2022 02:03:55.854 GMT+0800,141.826,141.809,1.94,2.4
01.10.2022 02:03:56.214 GMT+0800,141.828,141.811,3.3,1.8
01.10.2022 02:03:56.367 GMT+0800,141.826,141.811,1.8,1.2
01.10.2022 02:03:56.468 GMT+0800,141.826,141.81,1.2,3.07
01.10.2022 02:03:57.206 GMT+0800,141.826,141.81,1.34,3.07
01.10.2022 02:03:57.727 GMT+0800,141.82500000000002,141.81,1.2,1.94
01.10.2022 02:04:00.353 GMT+0800,141.826,141.81,1.34,2.7
01.10.2022 02:04:00.948 GMT+0800,141.826,141.81,1.8,1.8
01.10.2022 02:04:02.209 GMT+0800,141.826,141.81,2.4,1.8
01.10.2022 02:04:02.310 GMT+0800,141.826,141.81,2.4,1.8
01.10.2022 02:04:02.412 GMT+0800,141.824,141.808,1.8,1.2
01.10.2022 02:04:02.564 GMT+0800,141.824,141.808,3.3,1.2
01.10.2022 02:04:03.137 GMT+0800,141.823,141.809,1.8,1.2
01.10.2022 02:04:03.290 GMT+0800,141.824,141.808,1.8,1.2
01.10.2022 02:04:03.391 GMT+0800,141.82,141.806,1.8,1.8
01.10.2022 02:04:03.443 GMT+0800,141.814,141.806,1.2,1.34
01.10.2022 02:04:03.494 GMT+0800,141.813,141.80200000000002,1.2,1.34
01.10.2022 02:04:03.545 GMT+0800,141.812,141.798,1.8,1.38
01.10.2022 02:04:03.596 GMT+0800,141.812,141.797,1.8,2.7
01.10.2022 02:04:03.698 GMT+0800,141.813,141.797,1.8,2.04
01.10.2022 02:04:03.800 GMT+0800,141.814,141.79600000000002,1.8,2.04
01.10.2022 02:04:03.901 GMT+0800,141.813,141.797,1.94,2.04
01.10.2022 02:04:04.206 GMT+0800,141.814,141.798,1.8,2.84
01.10.2022 02:04:04.307 GMT+0800,141.814,141.797,1.8,1.8
01.10.2022 02:04:04.409 GMT+0800,141.813,141.797,1.8,2.04
01.10.2022 02:04:04.876 GMT+0800,141.813,141.797,1.8,2.04
01.10.2022 02:04:05.478 GMT+0800,141.813,141.797,1.8,2.04
01.10.2022 02:04:06.248 GMT+0800,141.813,141.797,1.8,2.04
01.10.2022 02:04:06.350 GMT+0800,141.814,141.798,2.4,1.8
01.10.2022 02:04:06.452 GMT+0800,141.814,141.798,2.24,3.3
01.10.2022 02:04:06.554 GMT+0800,141.813,141.798,1.2,3.3
01.10.2022 02:04:06.655 GMT+0800,141.815,141.80200000000002,1.34,1.8
01.10.2022 02:04:06.707 GMT+0800,141.81799999999998,141.80200000000002,2.24,1.8
01.10.2022 02:04:06.809 GMT+0800,141.819,141.806,1.8,1.2
01.10.2022 02:04:06.911 GMT+0800,141.822,141.80700000000002,1.8,2.24
